0.01,0,1.813712702250126e-18
0.02,0,3.3411834271553864e-18
0.03,0,9.216064396635413e-18
0.04,0,7.094371771280135e-18
0.05,0,4.297523240256593e-18
,,RedoAct,IN,9,5,13,OUT
0.05,0,3.90297164271982e-06,5: out
,1,1.2168257381447883e-05,5: out
,2,8.016778134774981e-13,5: out
,,RedoAct,IN,OUT,13
0.05,0,1.4025704112538912e-06
,1,8.343721636712632e-11
0.060000000000000005,0,1.1129120992531859e-05
,1,5.570299540977549e-09
,2,4.874192701983956e-13
,,RedoAct,IN,13,OUT
0.060000000000000005,0,5.383662498827106e-05
,1,0.002616461226895998,5: out
,2,1.1914904084774851e-09
,3,1.6606800054533091e-12
0.07,0,0.0034766006860552016,5: out
,1,2.6266197140201655e-07
,2,1.107570059492117e-09
,3,9.017799265612583e-13
0.08,0,0.0034804965636598775,5: out
,1,2.681033323077847e-07
,2,1.0700162675341946e-09
,3,4.673184268673755e-13
0.09,0,0.0034787379387656732,5: out
,1,2.7335518847064816e-07
,2,1.026049333198077e-09
,3,5.291069521725382e-13
0.09999999999999999,0,0.003470683006792335,5: out
,1,2.7835181741244313e-07
,2,9.748560219564562e-10
,3,1.0335648106102827e-12
0.10999999999999999,0,0.345222400525082,5: out
,1,3.619331848072515e-06
,2,6.319485642977672e-06
,3,6.397409767683668e-13
0.11999999999999998,0,0.15776786714339933,5: out
,1,7.995375184750588e-07
,2,3.6552098411660355e-08
,3,9.007559286165822e-13
0.12999999999999998,0,0.03097843925228754,27: 9-->13out
,1,2.0701952865487503e-05
,2,2.0477398455687472e-05
,3,8.783505354314464e-12
0.13999999999999999,0,0.9997105097313205,27: out
,1,9.72781969941919e-06
,2,8.487365733153766e-05
,3,4.1572334938893034e-12
0.15,0,0.8187280266551255,24: 5-->9,27: out
,1,8.900258542864319e-06
,2,4.057741322623352e-05
,3,1.184627510937018e-12
0.16,0,0.7644729793376912,27: out
,1,6.664974673652995e-06
,2,1.28704992150172e-05
,3,5.196839859643888e-13
0.17,0,0.833779389884889,27: out
,1,3.2516069698477395e-06
,2,1.337930173476349e-06
,3,4.545837745006047e-13
0.18000000000000002,0,0.9939817300103982,27: out
,1,4.4201111993457826e-07
,2,6.626379295958101e-07
,3,8.48094142930757e-13
0.19000000000000003,0,1.2374792422642436,26: 9-->13out
,1,1.8420548895774695e-05
,2,0.0012631577539475322
,3,6.828420131879641e-10
,4,2.3131100780457057e-12
0.20000000000000004,0,1.8486524411880432,26: out
,1,1.2013256077085103e-05
,2,5.8804941497368486e-05
,3,1.5207915791607473e-12
0.21000000000000005,0,2.0069642755642962,1: 5-->9,26: out
,1,1.0452834901120745e-05
,2,0.00012337108945927532
,3,7.383516229654567e-12
0.22000000000000006,0,2.1766260108788855,26: out
,1,8.548872082929703e-06
,2,0.00041395909682608213
,3,8.573260927517588e-11
0.23000000000000007,0,3.171270700738405,5: 13-->17,26: out
,1,4.225462694766772e-05
,2,0.029846615923688095
,3,2.838622671117993e-07
,4,8.800054745698248e-07
,5,5.330051703713986e-13
0.24000000000000007,0,2.438056946671761,26: out
,1,1.709330531768941e-05
,2,0.001313408395000789
,3,2.5492323152696513e-09
,4,5.2816703824685424e-11
0.25000000000000006,0,1.9215626164375974,25: 9-->13out
,1,9.574267901404486e-06
,2,4.1037106487436884e-05
,3,7.0740630597696775e-12
0.26000000000000006,0,1.7893209341623495,25: out
,1,1.4408689757771356e-05
