0.01,0,1.813712702250126e-18
0.02,0,3.3411834271553864e-18
0.03,0,9.216064396635413e-18
0.04,0,7.094371771280135e-18
0.05,0,4.297523240256593e-18
,,RedoAct,IN,9,5,13,OUT,
0.05,0,3.9103307715294985e-06,5: out
,1,0.0012224076023818191,5: out
,2,7.481177821451868e-11,5: out
,,RedoAct,IN,,OUT,13
0.05,0,1.4025992401487253e-06
,1,9.021864827972562e-11
0.060000000000000005,0,1.1129395886025455e-05
,1,5.573594487597272e-09
,2,5.105530336053019e-11
,,RedoAct,IN,13,OUT,
0.060000000000000005,0,5.487496498972195e-05
,1,0.3018605897664825,5: out
,2,3.6604400717617883e-08
,3,1.3575289401282588e-07
,4,7.442188128063983e-11
0.07,0,0.3474900334439476,5: out
,1,7.030132593859931e-07
,2,2.2220035563618054e-05
,3,5.261011028914101e-11
0.08,0,0.3478732545074684,5: out
,1,7.343116854515345e-07
,2,2.2447051264058113e-05
,3,9.959114375808961e-11
0.09,0,0.3476907721164517,5: out
,1,7.698821176343478e-07
,2,2.2617797981156248e-05
,3,6.893924093456012e-11
0.09999999999999999,0,0.34687839823068944,5: out
,1,8.107403695467141e-07
,2,2.2721851280141127e-05
,3,5.518786202353953e-11
0.10999999999999999,0,34.52227191178081,5: out
,1,4.677670961935097e-06
,2,0.0010879979787270016,5: out
,3,8.388182749854523e-11
0.11999999999999998,0,15.776863464285652,5: out
,1,2.843149270878682e-06
,2,7.482924268402657e-05
,3,4.6601971410418967e-11
0.12999999999999998,0,3.097767048140519,27: 9-->13out
,1,7.551864184891962e-06
,2,0.008006686701545565,27: out
,3,2.7475970339801267e-10
,4,5.789701488800282e-11
0.13999999999999999,0,99.97106298985753,27: out
,1,1.2814661195561369e-05
,2,0.00912429332787026,27: out
,3,4.083569571995316e-10
,4,5.2152571323126707e-11
0.15,0,81.87278842601107,24: 5-->9,27: out
,1,1.1791202693648239e-05
,2,0.004660642456234783,27: out
,3,9.466851800548494e-11
0.16,0,76.44725474053651,27: out
,1,1.0466586892584964e-05
,2,0.0017132354698340413
,3,5.43055253905836e-11
0.17,0,83.37790982483362,27: out
,1,9.105144741947947e-06
,2,0.0003200257692246971
,3,7.075692516773827e-11
0.18000000000000002,0,99.39816251346022,27: out
,1,1.3764535616046008e-05
,2,7.724554449447316e-05
,3,3.0598286710314213e-10
,4,8.119072118038589e-11
0.19000000000000003,0,123.74791504124552,26: 9-->13out
,1,2.1964105943020343e-05
,2,0.13507810666742368,26: out
,3,7.93498667403414e-09
,4,1.2097903557147456e-08
,5,9.431000891438164e-11
0.20000000000000004,0,184.8654669378192,26: out
,1,1.333746680270881e-05
,2,0.006687170914955833,26: out
,3,2.1803563774787952e-10
,4,6.178424504017983e-11
0.21000000000000005,0,200.69686735306524,1: 5-->9,26: out
,1,1.2680551994139247e-05
,2,0.013094338870780927,26: out
,3,4.46839387917344e-10
,4,1.4983059479414822e-10
,5,7.787987550004043e-11
0.22000000000000006,0,217.66325135960687,26: out
,1,1.1828308138632434e-05
,2,0.041980281476930045,26: out
,3,1.6314323904209689e-09
,4,2.494141306019266e-09
,5,3.517789910983629e-11
0.23000000000000007,0,317.1288712363906,5: 13-->17,26: out
,1,4.119139311048478e-05
,2,2.994882447597563,26: out
,3,3.8524673293816447e-07
,4,0.0001231766433718005
,5,9.016329276780974e-11
0.24000000000000007,0,243.8070552383684,26: out
,1,7.976795677285911e-05
